129:IF #|#|0.425,#|#|#|#|#|0.305,#| THEN  NUC With Confidence=0.60431653 and Coverage=0.43523315
130:IF #|#|0.495,#|#,0.20500000000000002|#|#|#|0.215,0.235| THEN  CYT With Confidence=0.60335195 and Coverage=0.2589928
131:IF #,0.605|#|0.435,#|#,0.385|#|#|#|0.245,#| THEN  NUC With Confidence=0.59452057 and Coverage=0.56217617
132:IF #|0.395,0.575|0.445,#|#,0.335|#|#|#|#,0.325| THEN  CYT With Confidence=0.5911458 and Coverage=0.5443645
133:IF #|0.395,0.615|0.455,#|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.59102243 and Coverage=0.5683453
134:IF #|#|#|0.415,#|#|#|#|#| THEN  MIT With Confidence=0.5869565 and Coverage=0.49315068
135:IF #,0.705|0.395,0.665|0.455,#|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.5862884 and Coverage=0.59472424
136:IF #|0.395,0.615|0.435,#|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.5798122 and Coverage=0.59232616
137:IF #|#|#|0.405,0.78|#|#|#|#| THEN  MIT With Confidence=0.578125 and Coverage=0.5068493
138:IF #|0.385,0.685|#|0.335,#|#|#|#|#| THEN  MIT With Confidence=0.5646552 and Coverage=0.5981735
139:IF #|#|0.46499999999999997,#|#|#|#|#|0.265,#| THEN  NUC With Confidence=0.55807364 and Coverage=0.5103627
140:IF #,0.755|0.385,0.685|0.435,#|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.5576132 and Coverage=0.6498801
141:IF #|0.685,#|#,0.46499999999999997|#|#|#|#|#| THEN  ME1 With Confidence=0.55737704 and Coverage=0.85
142:IF #|0.325,0.615|0.435,#|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.55378485 and Coverage=0.6666667
143:IF #|#|0.475,0.575|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.5458937 and Coverage=0.54196644
144:IF 0.735,#|#|0.455,0.515|#|#|#|#|#| THEN  EXC With Confidence=0.5416667 and Coverage=0.40625

1:IF 0.655,#|#|#,0.385|#|#|#|#|0.295,#| THEN  ME1 With Confidence=1.0 and Coverage=0.3
2:IF 0.28500000000000003,0.515|#|#,0.375|#|#|#|#|#,0.255| THEN  ME3 With Confidence=1.0 and Coverage=0.26027396
3:IF #|0.785,0.805|0.495,0.525|#|#|#|#|#| THEN  ERL With Confidence=1.0 and Coverage=0.25
4:IF 0.435,0.515|#|#|0.405,#|#|#|#|0.215,0.255| THEN  MIT With Confidence=1.0 and Coverage=0.1780822
5:IF 0.725,#|0.46499999999999997,0.625|0.345,0.425|#|#|#|#|#| THEN  ME2 With Confidence=1.0 and Coverage=0.17391305
6:IF 0.735,#|#|0.46499999999999997,0.495|0.305,#|#|#|#|#| THEN  EXC With Confidence=1.0 and Coverage=0.15625
7:IF 0.245,0.605|#|0.275,0.315|#|#|#|#|#| THEN  ME3 With Confidence=1.0 and Coverage=0.1369863
8:IF 0.435,0.515|0.365,0.385|#|0.28500000000000003,#|#|#|#|#| THEN  POX With Confidence=1.0 and Coverage=0.11111111
9:IF 0.655,#|#|0.275,0.315|#|#|#|#|#| THEN  ME1 With Confidence=1.0 and Coverage=0.075
10:IF 0.665,#|#|0.475,#|#|#|#|#|0.375,#| THEN  VAC With Confidence=1.0 and Coverage=0.074074075
11:IF 0.685,#|#|0.455,0.46499999999999997|#|#|#|#|#| THEN  EXC With Confidence=1.0 and Coverage=0.0625
12:IF #|#|#|0.575,0.625|#|#|#|0.2,0.305| THEN  MIT With Confidence=1.0 and Coverage=0.05022831
13:IF #|#|0.505,0.575|0.135,0.235|#|#|#|0.485,#| THEN  NUC With Confidence=1.0 and Coverage=0.03875969
14:IF #|0.445,0.46499999999999997|#,0.275|#|#|#|#|#| THEN  VAC With Confidence=1.0 and Coverage=0.037037037
15:IF #|#|0.505,0.575|#|#|#|#|#,0.125| THEN  CYT With Confidence=1.0 and Coverage=0.028846154
16:IF #|0.19,0.305|#|#|#|#|0.455,0.495|#| THEN  NUC With Confidence=1.0 and Coverage=0.028423773
17:IF #|#|0.735,#|#|#|#|#|#| THEN  CYT With Confidence=1.0 and Coverage=0.016826924
18:IF #|#|#, 0.21|#|#|#|#|#| THEN  ME3 With Confidence=1.0 and Coverage=0.01369863
19:IF 0.295,0.545|#,0.635|#,0.395|#|#|#|#|0.215,0.255| THEN  ME3 With Confidence=0.9807692 and Coverage=0.34931508
20:IF 0.245,0.515|#|#,0.375|#|#|#|#|0.2,0.255| THEN  ME3 With Confidence=0.9777778 and Coverage=0.30136988
21:IF 0.435,0.515|#|#|0.415,#|#|#|#|0.215,0.28500000000000003| THEN  MIT With Confidence=0.97619045 and Coverage=0.18721461
22:IF 0.28500000000000003,0.545|#,0.615|#,0.395|#,0.325|#|#|#|0.215,0.305| THEN  ME3 With Confidence=0.9677419 and Coverage=0.41095892
23:IF 0.245,0.545|#,0.635|#,0.375|#|#|#|#|0.215,0.305| THEN  ME3 With Confidence=0.9661017 and Coverage=0.39041096
24:IF 0.245,0.545|#|#,0.375|#|#|#|#|0.2,0.255| THEN  ME3 With Confidence=0.9607843 and Coverage=0.33561644
25:IF #|#|0.495,0.575|0.135,0.245|#|#|#|0.475,#| THEN  NUC With Confidence=0.95652175 and Coverage=0.056847546
26:IF 0.295,0.545|#,0.635|#,0.395|#|#|#|#|#,0.305| THEN  ME3 With Confidence=0.95522386 and Coverage=0.43835616
27:IF 0.245,0.545|#,0.635|#,0.395|#,0.325|#|#|#|#,0.325| THEN  ME3 With Confidence=0.9493671 and Coverage=0.51369864
28:IF 0.695,#|0.685,#|#,0.425|#,0.325|#|#|#|#| THEN  ME1 With Confidence=0.94736844 and Coverage=0.45
29:IF 0.245,0.515|#|#,0.375|#|#|#|#|0.215,0.305| THEN  ME3 With Confidence=0.94736844 and Coverage=0.369863
30:IF 0.245,0.545|#,0.635|#,0.395|#,0.325|#|#|#|#,0.485| THEN  ME3 With Confidence=0.9411765 and Coverage=0.5479452
31:IF 0.295,0.515|#|#,0.355|#|#|#|#|#| THEN  ME3 With Confidence=0.9375 and Coverage=0.30821916
32:IF 0.245,0.545|#,0.625|#,0.405|#,0.325|#|#|#|#,0.505| THEN  ME3 With Confidence=0.9325843 and Coverage=0.5684931
33:IF 0.435,0.585|0.445,#|#|0.415,0.775|#|#|#|0.215,0.28500000000000003| THEN  MIT With Confidence=0.9322034 and Coverage=0.25114155
34:IF 0.245,0.545|#,0.635|#,0.395|#,0.325|#|#|#|#| THEN  ME3 With Confidence=0.9302326 and Coverage=0.5479452
35:IF #|#,0.245|#|#,0.435|#|#|#|#| THEN  NUC With Confidence=0.9285714 and Coverage=0.033591732
36:IF 0.435,0.545|#|#|0.415,#|#|#|#|0.2,0.295| THEN  MIT With Confidence=0.92727274 and Coverage=0.23287672
37:IF 0.245,0.545|#,0.635|#,0.395|#|#|#|#|#,0.475| THEN  ME3 With Confidence=0.9247312 and Coverage=0.5890411
38:IF #,0.545|#,0.635|#,0.375|#|#|#|#|#| THEN  ME3 With Confidence=0.92 and Coverage=0.47260273
39:IF 0.435,0.575|0.445,#|#|0.375,0.775|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.91803277 and Coverage=0.25570777
40:IF 0.435,0.585|0.445,#|#|0.405,0.785|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.91803277 and Coverage=0.25570777
41:IF 0.435,0.585|0.445,#|#|0.415,#|#|#|#|0.2,0.295| THEN  MIT With Confidence=0.91803277 and Coverage=0.25570777
42:IF #|#|#|0.555,0.785|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.9166667 and Coverage=0.15068494
43:IF 0.245,0.545|#,0.635|#,0.405|#|#|#|#|#,0.475| THEN  ME3 With Confidence=0.90909094 and Coverage=0.6164383
44:IF 0.685,#|0.675,#|#,0.425|#,0.335|#|#|#|#| THEN  ME1 With Confidence=0.90909094 and Coverage=0.5
45:IF 0.695,#|0.685,#|#,0.445|#,0.325|#|#|#|#| THEN  ME1 With Confidence=0.90909094 and Coverage=0.5
46:IF 0.425,#|#,0.585|#|#|#|#|0.25,0.565|#,0.215| THEN  CYT With Confidence=0.90909094 and Coverage=0.048076924
47:IF 0.435,0.575|#|#|0.415,0.775|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.90625 and Coverage=0.2648402
48:IF 0.295,0.515|#|#,0.375|#|#|#|#|#| THEN  ME3 With Confidence=0.9032258 and Coverage=0.38356164
49:IF 0.665,#|0.695,#|0.455,0.655|#|#|#|#,0.515|0.215,0.295| THEN  EXC With Confidence=0.9 and Coverage=0.5625
50:IF 0.245,0.545|#|#,0.375|#|#|#|#|#| THEN  ME3 With Confidence=0.9 and Coverage=0.49315068
51:IF 0.225,0.585|0.445,#|#|0.415,0.775|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.89855075 and Coverage=0.28310502
52:IF #,0.575|#,0.635|#,0.405|#,0.425|#|#|#|#,0.485| THEN  ME3 With Confidence=0.8952381 and Coverage=0.6438356
53:IF 0.735,#|0.675,#|#,0.355|#|#|#|#|#| THEN  ME1 With Confidence=0.8947368 and Coverage=0.425
54:IF 0.435,0.605|#|#|0.435,0.785|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.89041096 and Coverage=0.29680365
55:IF 0.735,0.775|#|0.455,0.505|0.20500000000000002,0.725|#|#|#|#| THEN  EXC With Confidence=0.8888889 and Coverage=0.25
56:IF 0.665,#|0.685,#|#,0.405|0.20500000000000002,0.725|#|#|#|#| THEN  ME1 With Confidence=0.88461536 and Coverage=0.575
57:IF 0.245,0.545|#,0.635|#,0.425|#,0.405|#|#|#|#| THEN  ME3 With Confidence=0.8828829 and Coverage=0.6712329
58:IF #|0.445,0.46499999999999997|0.475,0.575|#,0.335|#|#|#|#,0.235| THEN  CYT With Confidence=0.88 and Coverage=0.052884616
59:IF 0.405,0.695|#|0.495,#|0.125,0.235|#|#|#|0.315,#| THEN  NUC With Confidence=0.87931037 and Coverage=0.13178295
60:IF #|#|#|0.545,0.775|#|#|#|0.215,0.315| THEN  MIT With Confidence=0.8780488 and Coverage=0.16438356
61:IF 0.245,0.575|#,0.625|#,0.405|#|#|#|#|#| THEN  ME3 With Confidence=0.8773585 and Coverage=0.6369863
62:IF 0.725,#|0.685,#|0.455,0.645|#|#|#|#,0.495|#| THEN  EXC With Confidence=0.875 and Coverage=0.4375
63:IF 0.435,0.585|#|#|0.505,0.775|#|#|#|#| THEN  MIT With Confidence=0.875 and Coverage=0.19178082
64:IF 0.245,0.605|0.445,#|#|0.375,0.775|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.8695652 and Coverage=0.3652968
65:IF 0.405,0.695|#|0.495,#|0.135,0.245|#|#|#|0.315,0.72| THEN  NUC With Confidence=0.8666667 and Coverage=0.13436693
66:IF #|#|#|0.575,0.625|#|#|#|#| THEN  MIT With Confidence=0.8666667 and Coverage=0.05936073
67:IF 0.245,0.515|#|#,0.395|#|#|#|#|#| THEN  ME3 With Confidence=0.8645833 and Coverage=0.5684931
68:IF #,0.545|#,0.635|#,0.425|#,0.455|#|#|#|#| THEN  ME3 With Confidence=0.8632479 and Coverage=0.6917808
69:IF #|#|0.485,0.575|0.135,0.255|#|#|#|0.425,#| THEN  NUC With Confidence=0.8611111 and Coverage=0.08010336
70:IF 0.245,0.545|#|#,0.395|#|#|#|#|#| THEN  ME3 With Confidence=0.8598131 and Coverage=0.63013697
71:IF 0.435,0.625|#|#|0.415,#|#|#|#|0.2,0.305| THEN  MIT With Confidence=0.85714287 and Coverage=0.32876712
72:IF #|#|#,0.265|#|#|#|#|#| THEN  ME3 With Confidence=0.85714287 and Coverage=0.04109589
73:IF #|#|0.495,#|0.135,0.255|#|#|#|0.425,0.77| THEN  NUC With Confidence=0.85365856 and Coverage=0.090439275
74:IF 0.245,0.545|#,0.635|#,0.425|#|#|#|#|#| THEN  ME3 With Confidence=0.8534483 and Coverage=0.67808217
75:IF 0.265,0.655|0.445,#|#|0.375,0.775|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.85294116 and Coverage=0.39726028
76:IF 0.435,0.605|#|#|0.375,0.775|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.84782606 and Coverage=0.3561644
77:IF #|0.445,0.46499999999999997|0.475,0.575|#,0.305|#|#|#|#,0.315| THEN  CYT With Confidence=0.84615386 and Coverage=0.07932692
78:IF 0.435,0.515|#|#|0.415,0.775|#|#|#|#| THEN  MIT With Confidence=0.8448276 and Coverage=0.22374429
79:IF 0.225,0.655|0.445,#|#|0.365,0.785|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.8411215 and Coverage=0.41095892
80:IF 0.425,#|#|#|#|#|#|#,0.585|#,0.215| THEN  CYT With Confidence=0.84 and Coverage=0.050480768
81:IF 0.665,#|0.685,#|#,0.445|#|#|#|#|#| THEN  ME1 With Confidence=0.8378378 and Coverage=0.775
82:IF 0.245,0.585|#|#,0.395|#|#|#|#|#| THEN  ME3 With Confidence=0.83760685 and Coverage=0.6712329
83:IF 0.28500000000000003,0.655|0.435,#|#|0.365,0.785|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.8288288 and Coverage=0.42009133
84:IF #|0.445,0.46499999999999997|0.475,0.565|#,0.275|#|#|#|#| THEN  CYT With Confidence=0.825 and Coverage=0.07932692
85:IF 0.245,0.695|0.445,#|#|0.365,0.775|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.8245614 and Coverage=0.42922375
86:IF #|0.445,0.46499999999999997|0.475,0.575|#,0.275|#|#|#|#| THEN  CYT With Confidence=0.82222223 and Coverage=0.088942304
87:IF 0.245,0.575|#|#,0.425|#,0.415|#|#|#|#| THEN  ME3 With Confidence=0.8208955 and Coverage=0.75342464
88:IF 0.695,#|0.685,#|#,0.455|#|#|#|#|#| THEN  ME1 With Confidence=0.82051283 and Coverage=0.8
89:IF #|#|0.425,#|#|#|#|#|0.475,0.635| THEN  NUC With Confidence=0.8181818 and Coverage=0.093023255
90:IF 0.225,0.695|#|0.495,#|0.135,0.245|#|#|#|0.315,#| THEN  NUC With Confidence=0.8111111 and Coverage=0.18863049
91:IF #,0.665|#|#,0.425|#,0.325|#|#|#|#| THEN  ME3 With Confidence=0.80714285 and Coverage=0.77397263
92:IF 0.395,0.655|#|#|0.375,0.775|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.80701756 and Coverage=0.42009133
93:IF 0.225,0.695|#|0.495,#|0.135,0.255|#|#|#|0.315,#| THEN  NUC With Confidence=0.8064516 and Coverage=0.19379845
94:IF #,0.655|0.395,#|#|0.365,0.785|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.80487806 and Coverage=0.4520548
95:IF #|#|#|0.555,0.705|#|#|#|#| THEN  MIT With Confidence=0.8 and Coverage=0.16438356
96:IF #|0.395,0.46499999999999997|0.475,0.575|#,0.305|#|#|#|#,0.235| THEN  CYT With Confidence=0.8 and Coverage=0.125
97:IF #|#|0.495,#|0.125,0.235|#|#|#|0.315,0.77| THEN  NUC With Confidence=0.7977528 and Coverage=0.18346253
98:IF #|#|0.495,0.575|#|#|#|#|0.425,#| THEN  NUC With Confidence=0.79310346 and Coverage=0.118863046
99:IF 0.295,0.725|0.375,#|#|0.375,0.785|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.7923077 and Coverage=0.47031963
100:IF 0.435,0.605|#|#|0.435,0.775|#|#|#|#| THEN  MIT With Confidence=0.7916667 and Coverage=0.34703195
101:IF #|0.445,0.46499999999999997|0.475,0.575|#,0.305|#|#|#|#| THEN  CYT With Confidence=0.78 and Coverage=0.09375
102:IF 0.265,0.695|0.375,#|#|0.365,#|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.7794118 and Coverage=0.48401827
103:IF #|0.385,0.46499999999999997|0.475,0.565|#,0.275|#|#|#|#,0.255| THEN  CYT With Confidence=0.7794118 and Coverage=0.12740384
104:IF #|0.395,0.46499999999999997|0.475,0.575|#,0.335|#|#|#|#,0.235| THEN  CYT With Confidence=0.7794118 and Coverage=0.12740384
105:IF #|#|#|#|#|#|#,0.575|#,0.2| THEN  CYT With Confidence=0.7777778 and Coverage=0.067307696
106:IF #|0.395,0.685|#|0.365,0.775|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.7744361 and Coverage=0.47031963
107:IF 0.255,0.685|#|0.495,#|#,0.405|#|#|#|0.315,0.77| THEN  NUC With Confidence=0.7708333 and Coverage=0.2868217
108:IF #|#|0.505,#|#|#|#|#|0.425,#| THEN  NUC With Confidence=0.7647059 and Coverage=0.13436693
109:IF #|0.395,0.46499999999999997|0.475,0.565|#,0.305|#|#|#|#,0.315| THEN  CYT With Confidence=0.76086956 and Coverage=0.16826923
110:IF #|0.395,0.685|#|0.365,0.775|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.7591241 and Coverage=0.47488585
111:IF #,0.665|#|#,0.425|#,0.545|#|#|#|#| THEN  ME3 With Confidence=0.75757575 and Coverage=0.8561644
112:IF 0.295,0.695|0.375,0.695|#|0.345,0.81|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.75510204 and Coverage=0.5068493
113:IF #,0.605|#|0.46499999999999997,#|#,0.405|#|#|#|0.315,0.72| THEN  NUC With Confidence=0.75308645 and Coverage=0.31524548
114:IF #|#|0.495,#|0.135,0.305|#|#|#|0.315,#| THEN  NUC With Confidence=0.75213677 and Coverage=0.22739018
115:IF #|#|#|0.415,0.84|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.7478992 and Coverage=0.4063927
116:IF 0.245,0.665|#|0.46499999999999997,#|#,0.405|#|#|#|0.315,0.77| THEN  NUC With Confidence=0.7470588 and Coverage=0.32816538
117:IF #|#,0.595|#|#|#|#|#|#,0.215| THEN  CYT With Confidence=0.74418604 and Coverage=0.07692308
118:IF #|#|0.495,#|#,0.405|#|#|#|0.315,0.77| THEN  NUC With Confidence=0.7368421 and Coverage=0.28940567
119:IF #|0.395,0.46499999999999997|0.475,0.575|#,0.335|#|#|#|#,0.315| THEN  CYT With Confidence=0.7358491 and Coverage=0.1875
120:IF #|0.405,0.695|#|0.345,0.81|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.7346939 and Coverage=0.49315068
121:IF 0.295,0.695|0.375,#|#|0.335,0.785|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.7295597 and Coverage=0.5296804
122:IF #|0.375,0.685|#|0.345,0.795|#|#|#|0.215,0.28500000000000003| THEN  MIT With Confidence=0.7254902 and Coverage=0.5068493
123:IF #|0.395,0.485|0.475,0.565|#,0.305|#|#|#|#,0.28500000000000003| THEN  CYT With Confidence=0.7217391 and Coverage=0.19951923
124:IF #|#|#|0.545,0.84|#|#|#|#| THEN  MIT With Confidence=0.72131145 and Coverage=0.20091324
125:IF #|#|#|#|#|#|#|0.475,0.695| THEN  NUC With Confidence=0.72131145 and Coverage=0.11369509
126:IF #|#|#|#|#|#|#|0.475,0.72| THEN  NUC With Confidence=0.71875 and Coverage=0.118863046
127:IF #|#|0.405,#|#|#|#|#|0.425,0.72| THEN  NUC With Confidence=0.7171717 and Coverage=0.18346253
128:IF #|0.395,0.485|0.475,0.565|#,0.305|#|#|#|#,0.315| THEN  CYT With Confidence=0.71653545 and Coverage=0.21875
129:IF #|#|#|0.385,0.775|#|#|#|0.215,0.28500000000000003| THEN  MIT With Confidence=0.71428573 and Coverage=0.456621
130:IF #,0.585|#|0.46499999999999997,#|#,0.405|#|#|#|0.28500000000000003,#| THEN  NUC With Confidence=0.7128713 and Coverage=0.37209302
131:IF #|#|0.485,#|#,0.405|#|#|#|0.315,#| THEN  NUC With Confidence=0.71005917 and Coverage=0.31007752
132:IF #|0.395,0.485|0.475,0.565|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.7076923 and Coverage=0.22115384
133:IF #,0.685|#|0.495,#|#|#|#|#|0.315,0.77| THEN  NUC With Confidence=0.7076023 and Coverage=0.3126615
134:IF #,0.695|#|0.425,#|#,0.405|#|#|#|0.315,#| THEN  NUC With Confidence=0.7004831 and Coverage=0.374677
135:IF #|0.395,0.595|0.485,0.575|#,0.325|#|#, 0.0|#|#,0.235| THEN  CYT With Confidence=0.6923077 and Coverage=0.2596154
136:IF 0.775,#|0.515,0.625|#|#|#|#|#|#| THEN  ME2 With Confidence=0.6923077 and Coverage=0.19565217
137:IF #,0.665|#|#,0.445|#,0.425|#|#|#|#,0.535| THEN  ME3 With Confidence=0.6918919 and Coverage=0.8767123
138:IF 0.245,0.665|0.395,0.595|0.475,0.575|#,0.335|#|#, 0.0|#|#,0.235| THEN  CYT With Confidence=0.6909091 and Coverage=0.27403846
139:IF #|0.395,0.485|0.455,0.575|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.6797386 and Coverage=0.25
140:IF 0.435,0.665|0.385,0.595|0.475,0.575|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.67777777 and Coverage=0.29326922
141:IF 0.725,#|#|#,0.385|#|#|#|#|#| THEN  ME1 With Confidence=0.6764706 and Coverage=0.575
142:IF #|0.395,0.595|0.475,0.575|#,0.305|#|#|#|#,0.235| THEN  CYT With Confidence=0.67469877 and Coverage=0.26923078
143:IF #,0.665|0.395,0.595|0.485,0.575|#,0.325|#|#, 0.0|#|#,0.315| THEN  CYT With Confidence=0.67256635 and Coverage=0.3653846
144:IF 0.665,#|0.455,0.625|0.325,0.445|#|#|#|#|#| THEN  ME2 With Confidence=0.6666667 and Coverage=0.39130434
145:IF 0.755,#|0.515,0.625|#|#|#|#|#|#| THEN  ME2 With Confidence=0.6666667 and Coverage=0.2173913
146:IF 0.225,0.695|#|0.46499999999999997,#|#,0.405|#|#|#|0.275,#| THEN  NUC With Confidence=0.6626984 and Coverage=0.43152454
147:IF #|0.395,0.585|0.485,0.575|#,0.245|#|#|#|#,0.315| THEN  CYT With Confidence=0.6611111 and Coverage=0.28605768
148:IF 0.685,#|0.675,#|#,0.495|#|#|#|#|#| THEN  ME1 With Confidence=0.6603774 and Coverage=0.875
149:IF #|0.385,0.46499999999999997|0.475,0.565|#,0.305|#|#|#|#| THEN  CYT With Confidence=0.6594203 and Coverage=0.21875
150:IF #,0.585|#|0.46499999999999997,#|#,0.405|#|#|#|0.265,#| THEN  NUC With Confidence=0.65779465 and Coverage=0.44702843
151:IF #,0.665|0.385,0.595|0.475,0.575|#,0.335|#|#, 0.0|#|#,0.315| THEN  CYT With Confidence=0.6455224 and Coverage=0.4158654
152:IF 0.685,#|0.695,#|0.455,0.665|#|#|#|#|#,0.315| THEN  EXC With Confidence=0.6451613 and Coverage=0.625
153:IF #,0.665|0.395,0.625|0.475,0.575|#,0.335|#|#|#|#,0.315| THEN  CYT With Confidence=0.63286716 and Coverage=0.43509614
154:IF #|0.395,0.595|0.455,0.575|#,0.335|#|#, 0.0|#|#,0.315| THEN  CYT With Confidence=0.63013697 and Coverage=0.44230768
155:IF #|0.395,0.625|0.475,0.575|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.622449 and Coverage=0.43990386
156:IF #,0.665|0.395,#|0.475,0.575|#,0.335|#|#, 0.0|#|#,0.315| THEN  CYT With Confidence=0.6221498 and Coverage=0.4591346
157:IF 0.295,0.725|0.375,#|#|0.28500000000000003,0.84|#|#|#|0.215,0.28500000000000003| THEN  MIT With Confidence=0.6220096 and Coverage=0.5936073
158:IF #,0.585|#|0.46499999999999997,#|#,0.405|#|#|#|0.245,#| THEN  NUC With Confidence=0.617737 and Coverage=0.52196383
159:IF #,0.585|#|0.405,#|#|#|#|#|0.275,#| THEN  NUC With Confidence=0.61694914 and Coverage=0.47028422
160:IF #,0.665|0.395,#|0.475,0.575|#,0.335|#|#|#|#,0.315| THEN  CYT With Confidence=0.61612904 and Coverage=0.4591346
161:IF #,0.665|0.395,0.625|0.455,0.575|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.613924 and Coverage=0.46634614

1:IF 0.735,#|#|0.455,0.555|0.225,#|#|#|#,0.495|0.185,0.295| THEN  EXC With Confidence=1.0 and Coverage=0.38709676
2:IF 0.695,#|0.625,#|#,0.445|#|#|#|#|0.235,#| THEN  ME1 With Confidence=1.0 and Coverage=0.325
3:IF 0.695,#|#|0.455,0.555|0.245,0.425|#|#|#|0.315,0.335| THEN  ERL With Confidence=1.0 and Coverage=0.2
4:IF #,0.555|0.505,0.625|#,0.405|#|#|#|#|0.215,0.315| THEN  ME3 With Confidence=1.0 and Coverage=0.18367347
5:IF 0.765,0.805|#|#,0.375|#|#|#|#|#| THEN  ME1 With Confidence=1.0 and Coverage=0.175
6:IF 0.28500000000000003,0.555|#|#,0.315|#|#|#|#|0.215,#| THEN  ME3 With Confidence=1.0 and Coverage=0.11564626
7:IF 0.435,0.495|#|0.28500000000000003,0.355|#|#|#|#|#| THEN  ME3 With Confidence=1.0 and Coverage=0.0952381
8:IF 0.735,#|#|0.455,0.46499999999999997|#|#|#|#|#| THEN  EXC With Confidence=1.0 and Coverage=0.06451613
9:IF 0.725,0.745|#|#|0.435,0.455|#|#|#|#| THEN  POX With Confidence=1.0 and Coverage=0.055555556
10:IF 0.645,0.715|#|0.345,0.355|#|#|#|#|#| THEN  VAC With Confidence=1.0 and Coverage=0.037037037
11:IF #|#|0.505,0.575|#|#|#|#|#,0.15000000000000002| THEN  CYT With Confidence=1.0 and Coverage=0.028846154
12:IF #|#, 0.14|#|#|#|#|#|#| THEN  ME3 With Confidence=1.0 and Coverage=0.006802721
13:IF #|#| 1.0,#|#|#|#|#|#| THEN  CYT With Confidence=1.0 and Coverage=0.0048076925
14:IF #,0.555|0.505,0.625|#,0.405|#|#|#|#|#| THEN  ME3 With Confidence=0.9677419 and Coverage=0.20408164
15:IF 0.28500000000000003,0.375|#|#,0.395|#|#|#|#|#| THEN  ME3 With Confidence=0.96153843 and Coverage=0.17006803
16:IF #|#|#|0.575,0.6799999999999999|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.9583333 and Coverage=0.10454545
17:IF 0.295,0.715|#|0.535,0.655|#|#|#|#|0.315,0.335| THEN  NUC With Confidence=0.95652175 and Coverage=0.05699482
18:IF 0.28500000000000003,0.555|0.495,0.625|#|0.405,#|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.95454544 and Coverage=0.19090909
19:IF 0.295,0.555|#|#,0.375|#|#|#|#|0.215,0.305| THEN  ME3 With Confidence=0.9516129 and Coverage=0.40136054
20:IF 0.255,0.555|#|#,0.375|#|#|#|#|0.215,0.305| THEN  ME3 With Confidence=0.942029 and Coverage=0.44217688
21:IF #,0.585|0.495,0.625|#|0.405,0.81|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.94 and Coverage=0.21363637
22:IF 0.735,#|#|0.455,0.555|0.225,#|#|#|#,0.515|0.215,0.295| THEN  EXC With Confidence=0.9375 and Coverage=0.48387095
23:IF 0.295,0.555|0.505,0.635|#|0.415,#|#|#|#|#| THEN  MIT With Confidence=0.9347826 and Coverage=0.19545455
24:IF 0.295,0.715|0.395,0.625|0.425,0.575|#|#|#|#|#,0.215| THEN  CYT With Confidence=0.93333334 and Coverage=0.033653848
25:IF #|0.435,0.505|#|#|#|#|#|#,0.215| THEN  CYT With Confidence=0.9285714 and Coverage=0.03125
26:IF 0.295,0.705|#|0.535,0.655|#|#|#|#|0.315,0.355| THEN  NUC With Confidence=0.9259259 and Coverage=0.06476684
27:IF 0.535,#|#|#,0.375|#|#|#|#|0.275,#| THEN  ME1 With Confidence=0.9230769 and Coverage=0.3
28:IF #|0.495,0.625|#|0.405,0.81|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.9117647 and Coverage=0.28181818
